Transkribus-ID;AkteNummer;Akte_Scan;Tags;Finder-Tags;Datum;Dokumententyp;Titel;Nr. Of Pages;Transkibus-Transkription-Status
6489734;293;Akte_293_S001.jpg;Nein;Maschinell;24.08.1934;;Offerte für Ausflug Männerchor  von Leo Zimmermann an Betriebsleiter Habig;2;New 
6489733;294;Akte_294_S001.jpg;Nein;Maschinell, mitUnterschrift;25.08.1934;;Bestätigung von Leo Zimmermann an Herrn Habig zur Bereitstellung eines Höhenwagens und Vertragsrücksendung;2;New 
6489637;295;Akte_295_S001.jpg;Nein;Maschinell, mitUnterschrift;24.08.1934;;Vertrag über Transport mit Höhenwagen von Leo Zimmermann und Männerchor;2;New 
6489636;296;Akte_296_S001.jpg;Nein;Maschinell, mitUnterschrift;20.08.1934;;Notiz zum Fernbleiben der Vorstandssitzung und Niederlegung des Vorstandsamthes von Theodor Enderle an Asal;2;New 
6489636;296;Akte_296_S002.jpg;Nein;Maschinell;20.08.1934;;Notiz zum Fernbleiben der Vorstandssitzung und Niederlegung des Vorstandsamthes von Theodor Enderle an Asal;2;New 
6489811;297;Akte_297_S001.jpg;Nein;Maschinell;08.08.1934;;Information zum Verschieben des Bezirkssängerfest 1934 von Bezirksführer Mutter und Vereinsführer Gerspach des Männergesangverein Binzgen;2;New 
6489732;298;Akte_298_S001.jpg;Nein;Handschrift;09.08.1934;;Anweisung von Kreisführer Wilh. Wendling an die Vereinsführer des Sängerkreis Waldshut zur Ausstellung von Vollmachten für die Hauptversammlung in Konstanz;4;New 
6489732;298;Akte_298_S003.jpg;Nein;Maschinell, mitUnterschrift;09.08.1934;;Anweisung von Kreisführer Wilh. Wendling an die Vereinsführer des Sängerkreis Waldshut zur Ausstellung von Vollmachten für die Hauptversammlung in Konstanz;4;New 
6489651;299;Akte_299_S001.jpg;Nein;Maschinell, mitUnterschrift;25.07.1934;;Rücktrittsschreiben von Theodor Enderle jr. als Dirigent des Männerchor Murg aufgrund eines anonymen Briefes;2;New 
6489731;300;Akte_300_S001.jpg;Nein;Maschinell;03.08.1934;;Information zum Verschieben des Bezirkssängerfest 1934 von Bezirksführer Mutter;2;New 
6489730;301;Akte_301_S001.jpg;Nein;Maschinell, mitUnterschrift;01.07.1934;;Notiz zum Austritt von Otto Baumgartner;2;New 
6489650;302;Akte_302_S001.jpg;Nein;Handschrift, mitUnterschrift;19.06.1934;;Handschriftlicher Brief von Otto Baumgartner aus Karlsruhe zu seinem Vereinsaustritt an die Sänger;2;New 
6489650;302;Akte_302_S002.jpg;Nein;Handschrift, mitUnterschrift;19.06.1934;;Handschriftlicher Brief von Otto Baumgartner aus Karlsruhe zu seinem Vereinsaustritt an die Sänger;2;New 
6489750;303;Akte_303_S001.jpg;Nein;Maschinell, mitUnterschrift;undatiert ;;Rundschreiben von Kreischormeister August Flaig mit Informationen zu Nürnberger Sängerwoche 1934;2;New 
6489635;304;Akte_304_S001.jpg;Nein;Handschrift, mitUnterschrift;04.06.1934;;KrankschreibungTheodor Enderle wegen Stimmbandentzündung duch Dr. Herr;2;New 
6489634;305;Akte_305_S001.jpg;Nein;Maschinell, mitUnterschrift;04.06.1934;;Schreiben von Theodor Enderle an Eduard Asal wegen Absenz wegen Stimmbandentzündung;2;New 
6489810;306;Akte_306_S001.jpg;Nein;Maschinell, mitUnterschrift;15.06.1934;;Notiz des Kreisführers Wendling zur Zuteilung des Vereins zum Sängerkreis Waldshut durch DSB;2;New 
6489810;306;Akte_306_S002.jpg;Nein;Handschrift;15.06.1934;;Notiz des Kreisführers Wendling zur Zuteilung des Vereins zum Sängerkreis Waldshut durch DSB;2;New 
6489633;307;Akte_307_S001.jpg;Nein;Maschinell;undatiert;;Einladung und Anmeldeformular zum 70-jährigen Vereinsjubiläum Gesangverein Fahrnau;2;New 
6489809;308;Akte_308_S001.jpg;Nein;Maschinell, mitUnterschrift;02.05.1934;;Einladung des Männerchor Eiken an den Schweizer Männerchor zur Teilnahme am Talschaftskonzert und Fahnenweihe in Eiken;2;New 
6489649;309;Akte_309_S001.jpg;Nein;Maschinell, mitUnterschrift;21.06.1934;;Einladung des Gesangverein Männerchor Hänner an die Bundesvereine zum 10-jährigen Stiftungsfest in Hänner;2;New 
6489788;310;Akte_310_S001.jpg;Nein;Maschinell;12.06.1934;;Ankündigung von Bezirksführer Emil Tritsch an die Vereine des Alemannischen Sängerbezirkes über das Bezirks-Sängertreffen in Fahrnau und die Beschaffung von Bundesabzeichen;2;New 
6489967;311;Akte_311_S001.jpg;Nein;Maschinell, mitUnterschrift;12.06.1934;;Antwortschreiben von Kreisrechner im Kreis III BB an Eduard Asal über die Zugehörigkeit des Männerchor Murg zum Sängerkreis Waldshut;2;New 
6489933;312;Akte_312_S001.jpg;Nein;Maschinell, mitUnterschrift;09.09.1934;;Mahnung von Kreisrechner des Sängerkreis III (Lörrach) an Eduard Asalzur Zahlung des Sängergroschens;2;New 
6489902;313;Akte_313_S001.jpg;Nein;Maschinell, mitUnterschrift;28.05.1934;;Rundschreiben des Kreisrechners zur Bezahlung des Sängergroschens 1934;2;New 
6489913;314;Akte_314_S001.jpg;Nein;Maschinell;24.04.1934;;Programm zu „Vaterländische Kundgebung“ in Schopfheim durch Bezirksführer Emil Tritsch;2;New 
6489900;315;Akte_315_S001.jpg;Nein;Maschinell;14.05.1934;;Einladung von Bezirksführer Emil Tritsch an die Sängerkameraden des Alemannischen Sängergau zur Teilnahme am Nationalsozialistischen Treffen in Schönau (1934);2;New 
6489899;316;Akte_316_S001.jpg;Nein;Maschinell, mitUnterschrift;14.04.2034;;Bekanntmachung der Neugründung des Sängerkreis Waldshut und Anweisungen an die Vereinsführer;2;New 
6489912;317;Akte_317_S001.jpg;Nein;Maschinell;21.04.1934;;Informationen zu Vereins-Beträgen durch Kreisführer und Kreisrechner an Vereine;4;New 
6489912;317;Akte_317_S003.jpg;Nein;Maschinell, mitUnterschrift;21.04.1934;;Informationen zu Vereins-Beträgen durch Kreisführer und Kreisrechner an Vereine;4;New 
6489898;318;Akte_318_S001.jpg;Nein;Maschinell, mitUnterschrift;19.04.1934;;Erlaubnis I Öffentliche Tanzstunde durch Bezirksamt (1934);2;New 
6489951;319;Akte_319_S001.jpg;Nein;Maschinell, mitUnterschrift;14.04.1934;;Bitte I um Teilnahme an Schützenstand-Eröffnung durch Schützenverein Murg;2;New 
6489911;320;Akte_320_S001.jpg;Nein;Maschinell, mitUnterschrift;17.04.1934;;Bitte II um Teilnahme an Schützenstand-Eröffnung durch Schützenverein Murg;2;New 
6489897;321;Akte_321_S001.jpg;Nein;Maschinell;09.01.1934;;Richtlinien über den Beitragseinzug und seine Berechnung des Basischen Sängerbundes;2;New 
6489897;321;Akte_321_S002.jpg;Nein;Maschinell;09.01.1934;;Richtlinien über den Beitragseinzug und seine Berechnung des Basischen Sängerbundes;2;New 
6489910;322;Akte_322_S001.jpg;Nein;Maschinell;14.01.1934;;Lieder Vorschlag Frühjahrskonzert ;2;New 
6489950;323;Akte_323.1_S001.jpg;Nein;Maschinell, mitUnterschrift;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.1_S003.jpg;Nein;Maschinell;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.1_S005.jpg;Nein;Maschinell;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.1_S007.jpg;Nein;Maschinell, Handschrift;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.1_S009.jpg;Nein;Maschinell;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.1_S011.jpg;Nein;Maschinell;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.1_S013.jpg;Nein;Maschinell;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.1_S015.jpg;Nein;Maschinell;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.1_S017.jpg;Nein;Maschinell;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.1_S019.jpg;Nein;Maschinell;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.1_S021.jpg;Nein;Maschinell;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.1_S023.jpg;Nein;Maschinell;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.2_S001.jpg;Nein;Maschinell;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.2_S003.jpg;Nein;Maschinell;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.2_S005.jpg;Nein;Maschinell, Handschrift;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.2_S007.jpg;Nein;Maschinell, Handschrift;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.2_S009.jpg;Nein;Maschinell;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.2_S011.jpg;Nein;Maschinell;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.2_S013.jpg;Nein;Maschinell;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489950;323;Akte_323.2_S015.jpg;Nein;Maschinell;01.08.1933;;"Chronik - oder aus vergangenen Tagen.
des Männerchor Murg.
gew. von Karl Burger Murg.
Geschichte Gründung Männerchor Murg";40;New 
6489932;324;Akte_324.1 _S001.jpg;Nein;Maschinell;21.09.1933;;Unterlagen, Korrespondenz und Planungen des 40 Jährigen Stiftungsfest des Männerchor Murg;24;New 
6489932;324;Akte_324.1 _S003.jpg;Nein;Maschinell;21.09.1933;;Unterlagen, Korrespondenz und Planungen des 40 Jährigen Stiftungsfest des Männerchor Murg;24;New 
6489932;324;Akte_324.1 _S005.jpg;Nein;Maschinell;21.09.1933;;Unterlagen, Korrespondenz und Planungen des 40 Jährigen Stiftungsfest des Männerchor Murg;24;New 
6489932;324;Akte_324.1 _S007.jpg;Nein;Handschrift, mitUnterschrift;21.09.1933;;Unterlagen, Korrespondenz und Planungen des 40 Jährigen Stiftungsfest des Männerchor Murg;24;New 
6489932;324;Akte_324.1 _S009.jpg;Nein;Maschinell, mitUnterschrift;21.09.1933;;Unterlagen, Korrespondenz und Planungen des 40 Jährigen Stiftungsfest des Männerchor Murg;24;New 
6489932;324;Akte_324.1 _S011.jpg;Nein;Maschinell, mitUnterschrift;21.09.1933;;Unterlagen, Korrespondenz und Planungen des 40 Jährigen Stiftungsfest des Männerchor Murg;24;New 
6489932;324;Akte_324.1 _S013.jpg;Nein;Handschrift;21.09.1933;;Unterlagen, Korrespondenz und Planungen des 40 Jährigen Stiftungsfest des Männerchor Murg;24;New 
6489932;324;Akte_324.1 _S014.jpg;Nein;Handschrift, mitUnterschrift;21.09.1933;;Unterlagen, Korrespondenz und Planungen des 40 Jährigen Stiftungsfest des Männerchor Murg;24;New 
6489932;324;Akte_324.1 _S017.jpg;Nein;Bild, Maschinell;21.09.1933;;Unterlagen, Korrespondenz und Planungen des 40 Jährigen Stiftungsfest des Männerchor Murg;24;New 
6489932;324;Akte_324.1 _S018.jpg;Nein;Bild;21.09.1933;;Unterlagen, Korrespondenz und Planungen des 40 Jährigen Stiftungsfest des Männerchor Murg;24;New 
6489932;324;Akte_324.1 _S019.jpg;Nein;Handschrift;21.09.1933;;Unterlagen, Korrespondenz und Planungen des 40 Jährigen Stiftungsfest des Männerchor Murg;24;New 
6489932;324;Akte_324.1 _S021.jpg;Nein;Handschrift, mitUnterschrift;21.09.1933;;Unterlagen, Korrespondenz und Planungen des 40 Jährigen Stiftungsfest des Männerchor Murg;24;New 
6489932;324;Akte_324.1 _S022.jpg;Nein;Handschrift, mitUnterschrift;21.09.1933;;Unterlagen, Korrespondenz und Planungen des 40 Jährigen Stiftungsfest des Männerchor Murg;24;New 
6489932;324;Akte_324.1 _S023.jpg;Nein;Bild;21.09.1933;;Unterlagen, Korrespondenz und Planungen des 40 Jährigen Stiftungsfest des Männerchor Murg;24;New 
6489932;324;Akte_324.1 _S024.jpg;Nein;Handschrift, mitUnterschrift;21.09.1933;;Unterlagen, Korrespondenz und Planungen des 40 Jährigen Stiftungsfest des Männerchor Murg;24;New 
6489931;325;Akte_325_S001.jpg;Nein;Maschinell, mitUnterschrift;;;Durchschlag Erlaubnis II Öffentliche Tanzstunde durch Bezirksamt (1934);2;New 
6489896;326;Akte_326_S001.jpg;Nein;Maschinell, mitUnterschrift;01.02.1934;;Erlaubnis II Öffentliche Tanzstunde durch Bezirksamt (1934);2;New 
6489909;327;Akte_327_S001.jpg;Nein;Maschinell, mitUnterschrift;20.12.1933;;Einladung zu Weihnachtsfeier mit Feuerwehrmusik durch Gemeinderat an Männerchor Murg;2;New 
6489908;328;Akte_328_S001.jpg;Nein;Maschinell;04.05.1934;;Zeitungsbeitrag zum Frühjahrskonzert des Männerchor Murg;2;New 
6489908;328;Akte_328_S002.jpg;Nein;Maschinell;04.05.1934;;Zeitungsbeitrag zum Frühjahrskonzert des Männerchor Murg;2;New 
6489895;329;Akte_329_S001.jpg;Nein;Maschinell;undatiert;;Öffentliches Plakat des 40 Jährigen Stiftungsfest des Männerchor Murg;2;New 
6489949;330;Akte_330_S001.jpg;Nein;Handschrift, mitUnterschrift;19.12.1933;;Handschriftliches Dankschreiben für Teilnahme an Begräbnis aus Bern;2;New 
6489948;331;Akte_331_S001.jpg;Nein;Maschinell, mitUnterschrift;06.12.1933;;Schreiben von Otto Laube zu seinem Rücktritt als Schriftführer;2;New 
6489947;332;Akte_332_S001.jpg;Nein;Handschrift, mitUnterschrift;undatiert;;Handschriftliche Liste mit Abmeldungen vom Vorstand;2;New 
6489930;333;Akte_333_S001.jpg;Nein;Maschinell, mitUnterschrift;30.12.1933;;Bericht der Gleichschaltung des Männerchor Murg mit Liste der neuen Vorstandsmitglieder an Alemannischen Sängergau;2;New 
6489929;334;Akte_334_S001.jpg;Nein;Maschinell, mitUnterschrift;22.12.1933;;Verzicht des Alfons Zimmermann auf Vereinsschriftführerschaft wegen fehlender NSDAP Mitgliedschaft;2;New 
6489894;335;Akte_335_S001.jpg;Nein;Maschinell, mitUnterschrift;03.12.1933;;Information des Alemannischen Sängergaus zur Durchführung der Vereins Gleichschaltung;2;New 
6489893;336;Akte_336_S001.jpg;Nein;Maschinell, Handschrift, mitUnterschrift;04.12.1933;;Erste Vorstandswahl zur Gleichschaltung des Männerchor Murg ;2;New 
6489928;337;Akte_337_S001.jpg;Nein;Maschinell, mitUnterschrift;04.12.1933;;Bericht des kommissarischen Vorstands Asal an Alemannischen Sängergau zur Durchführung der geheimen Vorstandswahl zur Gleichschaltung;2;New 
6489892;338;Akte_338_S001.jpg;Nein;Maschinell;10.11.1933;;Anordung der NSDAP Ortsgruppenleitung zur „Wahlhandlung“ in der Reichstagswahl ;2;New 
6489927;339;Akte_339_S001.jpg;Nein;Maschinell, mitUnterschrift;07.11.1933;;Schreiben von Carl Burger an Eduard Asal über die Übergabe von Akten des Männerchors Murg ;2;New 
6489891;340;Akte_340_S001.jpg;Nein;Maschinell, mitUnterschrift;28.09.1933;;Entschuldigungsschreiben an den Vorstand des Männerchors Murg für Nichtteilnahme an Singstunden aufgrund von NS-HAGO Pflichten (Nationalsozialistische Handels-, Handwerks- und Gewerbeorganisation);2;New 
6489890;341;Akte_341_S001.jpg;Nein;Maschinell;;;Durchschlag Bitte um Vereinsübersicht im Gau an Fritsch vom Alemannischen Sängergau;3;New 
6489726;342;Akte_342_S001.jpg;Nein;Maschinell;undatiert;;Broschüre mit Einladung und Programm des 50 jährigen Jubiläumsturnen des Turnverein Murg;4;New 
6489726;342;Akte_342_S003.jpg;Nein;Maschinell;undatiert;;Broschüre mit Einladung und Programm des 50 jährigen Jubiläumsturnen des Turnverein Murg;4;New 
6489726;342;Akte_342_S004.jpg;Nein;Maschinell;undatiert;;Broschüre mit Einladung und Programm des 50 jährigen Jubiläumsturnen des Turnverein Murg;4;New 
6489885;343;Akte_343_S001.jpg;Nein;Maschinell, mitUnterschrift;23.06.1933;;Einladung des Gesangverein Frohsinn Harpolingen an die Sangesfreunde zur Feier des 30-jährigen Bestehens;2;New 
6489907;344;Akte_344_S001.jpg;Nein;Maschinell, mitUnterschrift;27.07.1933;;Einladung der NSDAP zur Teilnahme an Festzug am Kreisbauerntag in Säckingen ;2;New 
6489884;345;Akte_345_S001.jpg;Nein;Maschinell;27.07.1933;;Programm des NSDAP Kreisbauerntag in Säckingen ;2;New 
6489889;346;Akte_346_S001.jpg;Nein;Maschinell;30.04.1933;;Ankündigung der Gauleitung des Alemannischen Sängergau für das Gausängertreffen in Wiechs am 28. Mai 1933;2;New 
6489889;346;Akte_346_S002.jpg;Nein;Handschrift;30.04.1933;;Ankündigung der Gauleitung des Alemannischen Sängergau für das Gausängertreffen in Wiechs am 28. Mai 1933;2;New 
6489686;347;Akte_347_S001.jpg;Nein;Maschinell, mitUnterschrift;28.11.1933;;Entschuldigungsschreiben des Sängerkranz Wehr an die Sangesfreunde in Murg für die Abwesenheit beim Jubiläumskonzert;2;New 
6489888;348;Akte_348_S001.jpg;Nein;Maschinell, mitUnterschrift;27.11.1933;;Bitte um Verzicht auf Zinsen der Gustav Will Stiftung zugunsten armer Kinder vom Bürgermeister;2;New 
6489685;349;Akte_349_S001.jpg;Nein;Maschinell, mitUnterschrift;26.11.1933;;Nachträgliche Absage der Gauleitung und Gauführer des Alemannischen Sängergau zu 40 Jahr Feier des Murger Männerchores;2;New 
6489887;350;Akte_350_S001.jpg;Nein;Maschinell, mitUnterschrift;21.11.1933;;Abschrift NSDAP Rundschreiben № 43/33 für Partei-Weihnachtsfeiern;2;New 
6489684;351;Akte_351_S001.jpg;Nein;Handschrift, mitUnterschrift;20.11.1933;;Handschriftlicher Brief  aus Murg an Männerchor Murg;2;New 
6489725;352;Akte_352_S001.jpg;Nein;Maschinell;02.11.1933;;Einladung zur außerordentlichen Delegiertenversammlung des Alemannischen Sängergau in Schopfheim zur Meldung der Gleichschaltung der Gaue und Gauvereine;2;New 
6489866;353;Akte_353_S001.jpg;Nein;Handschrift, mitUnterschrift;27.10.1933;;Handschriftlicher Rücktritt als Archivar des Männerchores von Zimmermann;2;New 
6489683;354;Akte_354_S001.jpg;Nein;Handschrift, mitUnterschrift;27.10.1933;;Handschriftlicher Rücktritt als Beisitzer des Männerchores von Wassmer und Absenzmeldung für Vorstandssitzung;2;New 
6489883;355;Akte_355_S001.jpg;Nein;Maschinell, mitUnterschrift;undatiert;;NSDAP Anordnung zur Durchführung der Gleichschaltung der Vereine und Körperschaften durch den Reichsstatthalter;2;New 
6489865;356;Akte_356_S001.jpg;Nein;Maschinell;20.08.1933;;Eilige Mitteilung zur Einreichung des Stiftungsfestprogramms an den Gaupräsidenten und Sängerzeitung;2;New 
6489682;357;Akte_357_S001.jpg;Nein;Maschinell;01.08.1933;;Mitteilung zu Fertigstellung einer Chronik;2;New 
6489864;358;Akte_358_S001.jpg;Nein;Maschinell, mitUnterschrift;undatiert;;Einladung 4. Gauliederfest des Männerchor Eintracht Ersingen wegen 75. jährigem Bestehen;2;New 
6489864;358;Akte_358_S002.jpg;Nein;Handschrift, mitUnterschrift;undatiert;;Einladung 4. Gauliederfest des Männerchor Eintracht Ersingen wegen 75. jährigem Bestehen;2;New 
6489724;359;Akte_359_S001.jpg;Nein;Maschinell, mitUnterschrift;23.03.1933;;Ehrenurkunde und Glückwünsche für Herrn M. Suter vom Männerchor Murg durch die Gauleitung (1;2;New 
6489863;360;Akte_360_S001.jpg;Nein;Maschinell;16.03.1933;;Einladung eines Präsidiums Sängergau zur Generalversammlung des Männerchores Murg;2;New 
6489862;361;Akte_361_S001.jpg;Nein;Maschinell;15.03.1933;;Korrespondenz der Gauleitung Alemannischer Sängergau zur Überreichung von Ehrennadeln und Urkunde;2;New 
6489681;362;Akte_362_S001.jpg;Nein;Maschinell, mitUnterschrift;22.02.1933;;Genehmigung des Antrags auf Ehrung durch Alemannischen Sängergau;2;New 
6489861;363;Akte_363_S001.jpg;Nein;Maschinell, mitUnterschrift;12.02.1933;;Mitteilung des Alemannischen Sängergau über die Anfrage des Männerchor Murg zur Ehrung eines Sängerjubiläums;2;New 
6489860;364;Akte_364_S001.jpg;Nein;Maschinell;07.01.1933;;Anfrage des Männerchor Murg zur Ehrung eines Sängerjubiläums an  Alemannischen Sängergau;2;New 
6489680;365;Akte_365_S001.jpg;Nein;Maschinell;10.04.1933;;Eingangsbestätigung an Rudolf Weiss;2;New 
6489723;366;Akte_366_S001.jpg;Nein;Maschinell, mitUnterschrift;04.02.1933;;Brief von Brauereigesellschaft Meyer & Söhne an Männerchor Murg über die Beschaffung eines Klaviers für die Wirtschaft zum ‚Murgtal';2;New 
6489722;367;Akte_367_S001.jpg;Nein;Maschinell;02.02.1933;;Bitte des Männerchor Murg nach Suche von gebrauchtem Klavier durch Braueregesellschaft Meyer&Söhne;2;New 
6489721;368;Akte_368_S001.jpg;Nein;Maschinell;28.03.1933;;Verweigerung der Klavierverleihung durch Männerchor Murg und Erinnerung an Brauerei Meyer&Söhne bezüglich Klavieranschaffung;2;New 
6489679;369;Akte_369_S001.jpg;Nein;Maschinell;undatiert;;Bekanntmachung einer Einladung des Bürgermeisteramt zu Fackelzug wegen neu gewähltem Reichstag;2;New 
6489678;370;Akte_370_S001.jpg;Nein;Maschinell, mitUnterschrift;20.03.1933;;Einladung des Bürgermeisteramt zu Fackelzug wegen neu gewähltem Reichstag;2;New 
6489678;370;Akte_370_S002.jpg;Nein;Handschrift, mitUnterschrift;20.03.1933;;Einladung des Bürgermeisteramt zu Fackelzug wegen neu gewähltem Reichstag;2;New 
6489677;371;Akte_371_S001.jpg;Nein;Maschinell;undatiert;;Brief an Herr Leider vom Alemannischen Sängergau wegen Ehrennadel und Antragsformular;2;New 
6489859;372;Akte_372_S001.jpg;Nein;Maschinell, mitUnterschrift;21.02.1933;;Bestandserhebung 1933 Badischer Sängerbund;2;New 
6489858;373;Akte_373_S001.jpg;Nein;Maschinell;11.01.1933;;Notiz an Rudolf Weiss wegen Organismischem für Familienabend 1933 und Kontrollrecht für Freiwillige Feuerwehr;2;New 
6489676;374;Akte_374_S001.jpg;Nein;Maschinell;07.02.1933;;Durchschlag Antwortschreiben an Brauerei Meyer&Söhne (vermutlich wegen Klaviebeschaffung);2;New 
6489857;375;Akte_375_S001.jpg;Nein;Maschinell, mitUnterschrift;26.10.1932;;Überreichung des Ehrenbundzeichen an Emil Sutter für 25 jährige Vorstandstätigkeit durch Badischen Sängerbund;2;New 
6489856;376;Akte_376_S001.jpg;Nein;Maschinell;05.02.1933;;Brief zur Aushändigung von Antragsformularen für silberne Ehrennadeln von Fritsch, Gauvorsitzender alemannischer Sängergau;2;New 
6489720;377;Akte_377_S001.jpg;Nein;Maschinell, mitUnterschrift;31.08.1927;;Rückzahlung von 10 Mark durch Theodor Enderle;2;New 
6489720;377;Akte_377_S002.jpg;Nein;Handschrift;31.08.1927;;Rückzahlung von 10 Mark durch Theodor Enderle;2;New 
6489855;378;Akte_378_S001.jpg;Nein;Maschinell, mitUnterschrift;25.12.1929;;I Ankündigung Rücktritt als Dirigent von Theodor Enderle;2;New 
6489882;379;Akte_379_S001.jpg;Nein;Maschinell, mitUnterschrift;24.11.1929;;II Ankündigung Rücktritt als Dirigent von Theodor Enderle;2;New 
6489881;380;Akte_380_S001.jpg;Nein;Maschinell, mitUnterschrift;09.02.1931;;Empfangsbestätigung Antrag Silberne Ehrennadeln vom Alemannischer Sängergau;2;New 
6489880;381;Akte_381_S001.jpg;Nein;Maschinell, mitUnterschrift;15.01.1931;;Sendung Antragsformular Silberne Ehrennadeln - Alemannischer Sängergau;2;New 
6489719;382;Akte_382_S001.jpg;Nein;Maschinell;undatiert;;Konzertplanung des Männerchores und Einladung von  Herrn Stommel;2;New 
6489854;383;Akte_383_S001.jpg;Nein;Maschinell;01.01.1927;;Bestandserhebung und Fragebogen 1927 Deutscher Sängerbund;6;New 
6489854;383;Akte_383_S002.jpg;Nein;Maschinell;01.01.1927;;Bestandserhebung und Fragebogen 1927 Deutscher Sängerbund;6;New 
6489854;383;Akte_383_S003.jpg;Nein;Maschinell;01.01.1927;;Bestandserhebung und Fragebogen 1927 Deutscher Sängerbund;6;New 
6489854;383;Akte_383_S004.jpg;Nein;Maschinell;01.01.1927;;Bestandserhebung und Fragebogen 1927 Deutscher Sängerbund;6;New 
6489854;383;Akte_383_S005.jpg;Nein;Maschinell;01.01.1927;;Bestandserhebung und Fragebogen 1927 Deutscher Sängerbund;6;New 
6489854;383;Akte_383_S006.jpg;Nein;Maschinell;01.01.1927;;Bestandserhebung und Fragebogen 1927 Deutscher Sängerbund;6;New 
6489718;384;Akte_384_S001.jpg;Nein;Maschinell, mitUnterschrift;05.08.1930;;Programm Verfassungsfeier 1930 durch Gemeinderat;2;New 
6489718;384;Akte_384_S002.jpg;Nein;Handschrift, Maschinell;05.08.1930;;Programm Verfassungsfeier 1930 durch Gemeinderat;2;New 
6489879;385;Akte_385_S001.jpg;Nein;Handschrift, Maschinell;09.11.1930;;Einladung zur Hauptversammlung durch Gauleitung Fritsch, Leider;2;New 
6489879;385;Akte_385_S002.jpg;Nein;Handschrift;09.11.1930;;Einladung zur Hauptversammlung durch Gauleitung Fritsch, Leider;2;New 
6489717;386;Akte_386_S001.jpg;Nein;Maschinell;11.01.1931;;Anfrage zur Vergabe der Badischen Sängernadel - Männerchor Murg an alemannischen Sängergau;2;New 
6489716;387;Akte_387_S001.jpg;Nein;Maschinell;01.10.1930;;Dankesschreiben für Komposition „Wanderlied“;2;New 
6489675;388;Akte_388_S001.jpg;Nein;Handschrift, mitUnterschrift;01.10.1930;;Abmeldung Josef Wassmer von Singstunden und Entschuldigung für Fehlen;2;New 
